user_id,age,gender,device_os,device_model,location,account_created_date
USR04848,23,Male,iOS,iPhone 15,Others,2026-05-16
USR04849,20,Female,iOS,iPhone 13,Hanoi,
USR04850,58,Male,iOS,iPhone 13,Others,
USR04851,51,Male,Android,Samsung A55,Others,2026-01-15
USR04852,22,Female,iOS,iPhone 14,Danang,2026-04-24
USR04853,21,Male,iOS,iPhone 15,Hanoi,2026-01-21
USR04854,28,Male,Android,Oppo A58,Others,2026-01-30
USR04855,52,Male,Android,Oppo A58,HCM,
USR04856,50,Male,Android,Samsung S24,Others,
USR04857,42,Male,iOS,iPhone 14,HCM,
USR04858,47,Female,Android,Oppo A58,Others,2026-02-09
USR04859,45,Female,Android,Oppo A58,HCM,
USR04860,36,Female,iOS,iPhone 13,HCM,2026-05-27
USR04861,57,Male,Android,Xiaomi Redmi 13,HCM,
USR04862,39,Female,Android,Xiaomi Redmi 13,Hanoi,2026-05-13
USR04863,19,Female,Android,Oppo A58,Hanoi,2026-04-01
USR04864,41,Male,Android,Oppo A58,HCM,2026-03-03
USR04865,36,Male,Android,Samsung S24,HCM,2026-05-31
USR04866,25,Female,iOS,iPhone 14,Danang,
USR04867,48,Male,Android,Samsung S24,Others,
USR04868,34,Male,Android,Samsung S24,Hanoi,
USR04869,41,Male,iOS,iPhone 15,HCM,2026-01-27
USR04870,18,Male,iOS,iPhone 13,Danang,2026-02-17
USR04871,56,Male,Android,Samsung S24,Hanoi,
USR04872,59,Female,iOS,iPhone 13,Hanoi,2026-05-20
USR04873,19,Female,Android,Xiaomi Redmi 13,HCM,
USR04874,45,Male,Android,Samsung A55,Hanoi,2026-01-21
USR04875,24,Female,Android,Xiaomi Redmi 13,Others,2026-04-21
USR04876,43,Female,iOS,iPhone 14,Hanoi,
USR04877,24,Female,Android,Xiaomi Redmi 13,Hanoi,2026-04-28
USR04878,28,Female,Android,Oppo A58,Hanoi,
USR04879,32,Male,iOS,iPhone 15,Others,2026-03-05
USR04880,20,Female,Android,Xiaomi Redmi 13,Others,2026-04-26
USR04881,34,Female,Android,Samsung S24,HCM,2026-01-11
USR04882,41,Male,Android,Samsung A55,Danang,
USR04883,21,Male,Android,Oppo A58,Hanoi,2026-05-15
USR04884,38,Male,iOS,iPhone 14,Danang,2026-04-24
USR04885,37,Male,Android,Samsung S24,Hanoi,
USR04886,27,Female,Android,Oppo A58,Danang,
USR04887,54,Male,Android,Xiaomi Redmi 13,Danang,2026-05-02
USR04888,24,Female,Android,Oppo A58,HCM,
USR04889,32,Male,Android,Oppo A58,Danang,
USR04890,29,Female,iOS,iPhone 15,Hanoi,2026-03-20
USR04891,44,Female,Android,Oppo A58,Danang,
USR04892,28,Male,Android,Samsung A55,HCM,2026-04-08
USR04893,30,Male,iOS,iPhone 14,HCM,2026-03-14
USR04894,42,Male,iOS,iPhone 13,Hanoi,2026-05-16
USR04895,40,Male,Android,Oppo A58,Others,
USR04896,53,Male,Android,Samsung S24,HCM,2026-02-04
USR04897,57,Male,Android,Oppo A58,Hanoi,2026-01-16
USR04898,58,Male,Android,Oppo A58,Hanoi,2026-02-11
USR04899,38,Female,iOS,iPhone 14,Others,2026-05-26
USR04900,37,Female,Android,Samsung S24,HCM,
USR04901,40,Female,iOS,iPhone 15,HCM,2026-05-05
USR04902,53,Male,iOS,iPhone 15,Danang,2026-02-18
USR04903,20,Male,iOS,iPhone 13,Hanoi,2026-05-23
USR04904,46,Female,iOS,iPhone 13,HCM,2026-05-21
USR04905,54,Female,Android,Samsung A55,Others,
USR04906,26,Female,Android,Oppo A58,Hanoi,
USR04907,53,Female,Android,Samsung S24,Danang,
USR04908,57,Male,Android,Samsung A55,HCM,
USR04909,31,Female,iOS,iPhone 14,Danang,2026-04-07
USR04910,48,Male,Android,Samsung A55,Others,2026-02-07
USR04911,54,Female,Android,Samsung S24,Hanoi,2026-04-27
USR04912,30,Male,iOS,iPhone 13,Others,2026-04-05
USR04913,27,Male,iOS,iPhone 15,HCM,2026-05-01
USR04914,20,Female,Android,Oppo A58,HCM,
USR04915,21,Male,Android,Oppo A58,Hanoi,
USR04916,26,Female,Android,Xiaomi Redmi 13,Hanoi,2026-03-14
USR04917,53,Male,iOS,iPhone 15,Others,2026-05-21
USR04918,47,Female,Android,Samsung A55,Hanoi,2026-05-12
USR04919,46,Female,Android,Oppo A58,HCM,
USR04920,45,Male,iOS,iPhone 14,Hanoi,2026-04-21
USR04921,28,Female,Android,Oppo A58,Danang,2026-04-05
USR04922,32,Female,Android,Samsung A55,Hanoi,2026-04-07
USR04923,20,Male,iOS,iPhone 13,Danang,
USR04924,37,Female,Android,Samsung S24,Danang,
USR04925,18,Male,Android,Samsung A55,Danang,2026-01-01
USR04926,49,Male,iOS,iPhone 13,HCM,2026-05-10
USR04927,19,Female,Android,Samsung A55,Danang,
USR04928,38,Female,Android,Samsung S24,Danang,2026-04-12
USR04929,60,Male,iOS,iPhone 14,HCM,2026-02-12
USR04930,33,Female,iOS,iPhone 14,Danang,2026-02-18
USR04931,30,Male,iOS,iPhone 13,Others,2026-03-03
USR04932,20,Female,iOS,iPhone 15,Hanoi,2026-05-17
USR04933,49,Female,iOS,iPhone 14,Danang,
USR04934,42,Male,iOS,iPhone 13,Hanoi,
USR04935,21,Male,iOS,iPhone 13,Danang,2026-03-12
USR04936,28,Male,iOS,iPhone 15,Hanoi,2026-04-18
USR04937,18,Female,Android,Xiaomi Redmi 13,Hanoi,2026-02-20
USR04938,18,Female,iOS,iPhone 14,Danang,2026-02-25
USR04939,39,Female,iOS,iPhone 14,HCM,2026-02-14
USR04940,35,Male,iOS,iPhone 14,HCM,2026-01-28
USR04941,52,Female,Android,Oppo A58,Hanoi,
USR04942,46,Male,Android,Samsung A55,Danang,2026-04-14
USR04943,31,Male,iOS,iPhone 15,Others,2026-03-11
USR04944,23,Male,iOS,iPhone 15,Others,2026-05-04
USR04945,26,Female,Android,Samsung S24,Danang,2026-04-13
USR04946,39,Female,iOS,iPhone 14,Danang,
USR04947,43,Female,Android,Oppo A58,Hanoi,2026-05-14
USR04948,21,Male,Android,Samsung A55,HCM,2026-02-27
USR04949,18,Male,Android,Samsung A55,Others,
USR04950,39,Female,iOS,iPhone 14,Danang,2026-02-28
USR04951,41,Female,Android,Xiaomi Redmi 13,Hanoi,2026-04-14
USR04952,25,Female,iOS,iPhone 14,Danang,2026-01-04
USR04953,33,Male,iOS,iPhone 15,Others,2026-03-10
USR04954,32,Male,Android,Xiaomi Redmi 13,Hanoi,2026-04-19
USR04955,26,Female,iOS,iPhone 14,Others,
USR04956,25,Female,iOS,iPhone 14,Hanoi,2026-03-06
USR04957,40,Female,iOS,iPhone 13,Hanoi,2026-05-28
USR04958,30,Female,Android,Oppo A58,Hanoi,2026-05-25
USR04959,29,Male,Android,Oppo A58,Others,2026-04-08
USR04960,37,Male,iOS,iPhone 13,HCM,2026-05-06
USR04961,54,Female,iOS,iPhone 15,Others,2026-03-17
USR04962,48,Female,iOS,iPhone 14,Danang,2026-05-26
USR04963,54,Male,Android,Xiaomi Redmi 13,Danang,
USR04964,18,Female,iOS,iPhone 15,Danang,2026-05-25
USR04965,25,Female,Android,Oppo A58,Others,2026-03-11
USR04966,52,Male,Android,Xiaomi Redmi 13,Others,
USR04967,31,Male,iOS,iPhone 15,Danang,2026-02-01
USR04968,52,Male,iOS,iPhone 14,Others,
USR04969,25,Female,iOS,iPhone 14,HCM,2026-01-18
USR04970,44,Male,Android,Oppo A58,Others,
USR04971,38,Female,Android,Samsung S24,HCM,
USR04972,36,Female,iOS,iPhone 13,Danang,
USR04973,31,Male,iOS,iPhone 15,HCM,
USR04974,43,Female,iOS,iPhone 14,Others,2026-04-25
USR04975,23,Male,iOS,iPhone 14,Danang,
USR04976,42,Female,iOS,iPhone 13,HCM,
USR04977,39,Male,Android,Xiaomi Redmi 13,Hanoi,2026-03-13
USR04978,29,Female,iOS,iPhone 13,Others,2026-03-10
USR04979,33,Female,Android,Xiaomi Redmi 13,Danang,2026-03-12
USR04980,30,Male,Android,Samsung A55,Danang,2026-04-16
USR04981,42,Female,Android,Samsung A55,HCM,
USR04982,19,Male,Android,Xiaomi Redmi 13,Hanoi,
USR04983,45,Female,iOS,iPhone 14,Others,2026-03-21
USR04984,33,Male,iOS,iPhone 13,HCM,
USR04985,22,Female,Android,Samsung A55,HCM,
USR04986,50,Male,Android,Samsung A55,Others,2026-05-21
USR04987,47,Female,Android,Xiaomi Redmi 13,Danang,2026-04-05
USR04988,44,Female,iOS,iPhone 14,Hanoi,
USR04989,54,Female,iOS,iPhone 14,Others,2026-05-21
USR04990,42,Female,Android,Samsung S24,HCM,2026-04-04
USR04991,33,Female,Android,Xiaomi Redmi 13,Hanoi,2026-04-06
USR04992,33,Male,iOS,iPhone 13,Hanoi,2026-04-01
USR04993,32,Female,Android,Xiaomi Redmi 13,Danang,
USR04994,50,Male,iOS,iPhone 15,Others,2026-05-02
USR04995,44,Male,Android,Samsung S24,Hanoi,2026-01-31
USR04996,47,Female,iOS,iPhone 13,Danang,2026-04-24
USR04997,23,Male,Android,Samsung S24,Others,2026-05-24
USR04998,41,Male,iOS,iPhone 14,Danang,2026-01-12
USR04999,42,Female,iOS,iPhone 13,HCM,2026-01-29
USR05000,51,Female,Android,Oppo A58,Others,
USR05001,60,Female,Android,Samsung S24,HCM,2026-01-23
USR05002,34,Male,iOS,iPhone 13,Danang,2026-01-21
USR05003,48,Female,Android,Samsung S24,Hanoi,
USR05004,50,Male,iOS,iPhone 15,HCM,
USR05005,44,Male,iOS,iPhone 14,Others,2026-05-15
USR05006,60,Female,Android,Samsung S24,HCM,2026-01-17
USR05007,31,Female,iOS,iPhone 14,Hanoi,
USR05008,38,Male,iOS,iPhone 13,Hanoi,2026-05-20
USR05009,49,Female,Android,Xiaomi Redmi 13,Hanoi,
USR05010,40,Male,Android,Oppo A58,Others,
USR05011,38,Female,Android,Xiaomi Redmi 13,Hanoi,
USR05012,26,Female,iOS,iPhone 13,HCM,2026-04-12
USR05013,49,Male,iOS,iPhone 15,Danang,2026-05-14
USR05014,47,Female,iOS,iPhone 15,Danang,
USR05015,51,Female,iOS,iPhone 14,Danang,
USR05016,51,Male,Android,Samsung S24,Danang,2026-02-25
USR05017,47,Male,iOS,iPhone 15,Danang,2026-05-22
USR05018,29,Male,Android,Samsung A55,HCM,2026-03-24
USR05019,34,Male,iOS,iPhone 15,Others,
USR05020,25,Female,iOS,iPhone 14,Hanoi,
USR05021,24,Male,Android,Xiaomi Redmi 13,Others,2026-05-30
USR05022,27,Male,Android,Samsung A55,HCM,2026-02-03
USR05023,40,Male,Android,Xiaomi Redmi 13,Hanoi,
USR05024,56,Male,iOS,iPhone 13,Others,
USR05025,56,Female,Android,Samsung A55,Others,2026-01-20
USR05026,33,Female,iOS,iPhone 13,Others,
USR05027,42,Female,iOS,iPhone 13,Others,
USR05028,48,Female,Android,Samsung S24,Hanoi,2026-05-17
USR05029,40,Male,iOS,iPhone 13,Others,
USR05030,22,Female,iOS,iPhone 14,Hanoi,2026-03-01
USR05031,44,Male,Android,Samsung A55,HCM,
USR05032,28,Female,iOS,iPhone 14,Others,2026-03-08
USR05033,19,Male,iOS,iPhone 14,HCM,
USR05034,21,Female,iOS,iPhone 15,Others,2026-03-11
USR05035,52,Female,iOS,iPhone 13,HCM,2026-02-12
USR05036,60,Male,Android,Samsung S24,Danang,2026-03-05
USR05037,21,Female,iOS,iPhone 15,Hanoi,
USR05038,49,Female,iOS,iPhone 14,Danang,2026-03-17
USR05039,41,Female,iOS,iPhone 13,HCM,2026-05-10
USR05040,50,Male,iOS,iPhone 13,Danang,2026-01-13
USR05041,47,Female,Android,Oppo A58,HCM,
USR05042,42,Male,Android,Oppo A58,Hanoi,
USR05043,42,Male,iOS,iPhone 14,Danang,2026-02-11
USR05044,48,Male,Android,Samsung S24,Danang,2026-03-26
USR05045,35,Female,iOS,iPhone 14,HCM,2026-05-23
USR05046,49,Male,Android,Oppo A58,Others,2026-03-11
USR05047,56,Female,iOS,iPhone 13,Hanoi,
USR05048,31,Female,Android,Samsung S24,Danang,2026-02-01
USR05049,34,Female,Android,Oppo A58,Hanoi,2026-02-16
USR05050,44,Female,iOS,iPhone 13,Hanoi,2026-05-26
USR05051,49,Female,Android,Samsung A55,Danang,2026-05-11
USR05052,58,Male,Android,Samsung A55,Hanoi,2026-01-01
USR05053,18,Female,Android,Samsung S24,Danang,2026-05-08
USR05054,42,Male,iOS,iPhone 13,Danang,
USR05055,32,Male,Android,Xiaomi Redmi 13,Others,
USR05056,37,Male,Android,Oppo A58,HCM,
USR05057,18,Female,iOS,iPhone 13,Hanoi,2026-05-03
USR05058,58,Male,iOS,iPhone 15,Hanoi,2026-02-11
USR05059,41,Female,iOS,iPhone 15,HCM,
USR05060,37,Male,Android,Oppo A58,Danang,
USR05061,28,Female,Android,Oppo A58,HCM,
USR05062,34,Female,Android,Samsung S24,Hanoi,2026-02-16
USR05063,25,Male,Android,Samsung S24,Others,2026-03-27
USR05064,21,Male,Android,Xiaomi Redmi 13,Others,2026-05-10
USR05065,27,Female,iOS,iPhone 15,Others,2026-02-18
USR05066,54,Male,Android,Samsung S24,Danang,
USR05067,18,Female,iOS,iPhone 13,Danang,2026-04-28
USR05068,32,Female,Android,Samsung S24,Hanoi,
USR05069,24,Male,Android,Samsung A55,Danang,
USR05070,33,Male,Android,Samsung S24,HCM,2026-04-20
USR05071,33,Female,iOS,iPhone 13,Danang,2026-04-26
USR05072,20,Male,Android,Oppo A58,Hanoi,
USR05073,52,Female,Android,Xiaomi Redmi 13,Others,2026-04-29
USR05074,45,Female,iOS,iPhone 14,Danang,2026-01-24
USR05075,29,Male,Android,Samsung S24,HCM,2026-03-09
USR05076,34,Female,Android,Samsung A55,HCM,
USR05077,25,Female,Android,Samsung S24,Others,2026-05-03
USR05078,49,Female,Android,Samsung S24,Hanoi,
USR05079,41,Male,Android,Samsung A55,Danang,2026-03-27
USR05080,26,Female,iOS,iPhone 13,HCM,2026-05-30
USR05081,58,Male,iOS,iPhone 13,Others,2026-02-11
USR05082,54,Female,Android,Xiaomi Redmi 13,Danang,
USR05083,37,Male,iOS,iPhone 15,Danang,2026-02-04
USR05084,32,Male,Android,Oppo A58,Hanoi,
USR05085,56,Male,Android,Xiaomi Redmi 13,Hanoi,2026-03-09
USR05086,31,Male,Android,Samsung S24,HCM,
USR05087,60,Female,Android,Oppo A58,HCM,
USR05088,31,Male,Android,Xiaomi Redmi 13,Danang,
USR05089,24,Female,Android,Oppo A58,Hanoi,2026-05-17
USR05090,20,Female,iOS,iPhone 13,Danang,
USR05091,53,Female,Android,Oppo A58,Hanoi,
USR05092,51,Male,iOS,iPhone 15,Others,
USR05093,26,Female,iOS,iPhone 14,Hanoi,2026-05-29
USR05094,34,Male,Android,Xiaomi Redmi 13,Danang,
USR05095,47,Female,iOS,iPhone 14,Others,2026-01-31
USR05096,31,Female,iOS,iPhone 14,Others,2026-04-03
USR05097,20,Female,iOS,iPhone 13,Hanoi,2026-05-20
USR05098,33,Female,Android,Samsung A55,Hanoi,2026-02-07
USR05099,25,Female,iOS,iPhone 15,Hanoi,
USR05100,26,Male,iOS,iPhone 15,Danang,2026-05-06
USR05101,53,Female,iOS,iPhone 14,HCM,2026-05-11
USR05102,56,Female,Android,Oppo A58,Danang,2026-05-23
USR05103,33,Female,iOS,iPhone 14,HCM,2026-03-17
USR05104,51,Male,Android,Samsung A55,Hanoi,2026-03-26
USR05105,22,Female,iOS,iPhone 14,Hanoi,2026-05-07
USR05106,47,Male,iOS,iPhone 13,Danang,2026-05-20
USR05107,45,Female,iOS,iPhone 14,Others,
USR05108,29,Female,iOS,iPhone 15,HCM,
USR05109,43,Male,Android,Samsung S24,Hanoi,2026-02-03
USR05110,36,Female,Android,Xiaomi Redmi 13,HCM,2026-01-09
USR05111,56,Male,iOS,iPhone 14,Hanoi,2026-04-22
USR05112,33,Male,Android,Oppo A58,Hanoi,2026-05-05
USR05113,23,Female,iOS,iPhone 15,Danang,
USR05114,37,Female,Android,Xiaomi Redmi 13,Others,2026-04-09
USR05115,56,Female,iOS,iPhone 13,Hanoi,2026-05-08
USR05116,20,Male,iOS,iPhone 15,Hanoi,2026-04-13
USR05117,18,Female,iOS,iPhone 14,Hanoi,2026-04-06
USR05118,26,Female,Android,Xiaomi Redmi 13,Danang,2026-04-25
USR05119,29,Male,Android,Xiaomi Redmi 13,HCM,
USR05120,45,Male,iOS,iPhone 13,HCM,2026-03-10
USR05121,47,Male,iOS,iPhone 14,Danang,2026-03-26
USR05122,54,Female,Android,Samsung S24,Hanoi,
USR05123,48,Male,iOS,iPhone 13,Others,2026-05-03
USR05124,26,Male,Android,Xiaomi Redmi 13,Others,
USR05125,56,Male,iOS,iPhone 14,Others,
USR05126,46,Female,iOS,iPhone 13,Others,
USR05127,40,Female,iOS,iPhone 13,Others,
USR05128,27,Male,iOS,iPhone 14,Hanoi,2026-01-22
USR05129,31,Male,Android,Oppo A58,Danang,
USR05130,54,Female,iOS,iPhone 15,Hanoi,
USR05131,35,Male,Android,Oppo A58,HCM,
USR05132,27,Male,iOS,iPhone 15,HCM,
USR05133,53,Female,iOS,iPhone 15,Others,2026-04-05
USR05134,31,Male,iOS,iPhone 15,Others,2026-03-11
USR05135,53,Male,iOS,iPhone 15,Others,2026-03-20
USR05136,47,Male,iOS,iPhone 14,HCM,2026-03-14
USR05137,59,Male,Android,Samsung A55,Hanoi,2026-02-18
USR05138,26,Male,iOS,iPhone 14,HCM,2026-03-17
USR05139,55,Male,iOS,iPhone 15,Hanoi,2026-01-09
USR05140,35,Female,iOS,iPhone 13,Hanoi,
USR05141,56,Male,iOS,iPhone 15,Danang,2026-01-02
USR05142,32,Female,Android,Samsung A55,Danang,2026-05-05
USR05143,29,Male,Android,Xiaomi Redmi 13,Hanoi,2026-05-14
USR05144,51,Female,iOS,iPhone 13,Danang,
USR05145,53,Female,iOS,iPhone 13,Others,
USR05146,34,Female,iOS,iPhone 15,Others,2026-03-20
USR05147,48,Male,Android,Samsung S24,Danang,
USR05148,39,Male,Android,Oppo A58,HCM,2026-05-19
USR05149,51,Male,Android,Oppo A58,Hanoi,
USR05150,32,Male,iOS,iPhone 14,HCM,2026-04-04
USR05151,37,Male,iOS,iPhone 15,HCM,2026-04-29
USR05152,39,Male,Android,Samsung A55,Others,2026-03-13
USR05153,24,Male,iOS,iPhone 13,Others,2026-04-15
USR05154,18,Male,iOS,iPhone 14,HCM,2026-05-31
USR05155,56,Female,iOS,iPhone 14,Hanoi,2026-01-08
USR05156,32,Female,Android,Samsung S24,Danang,2026-02-05
USR05157,46,Male,Android,Samsung A55,HCM,2026-05-29
USR05158,28,Male,Android,Xiaomi Redmi 13,Others,2026-04-17
USR05159,33,Female,Android,Samsung A55,Hanoi,2026-02-25
USR05160,36,Female,Android,Xiaomi Redmi 13,Hanoi,2026-05-05
USR05161,60,Male,Android,Oppo A58,HCM,
USR05162,32,Female,iOS,iPhone 13,Danang,2026-03-09
USR05163,53,Female,Android,Samsung S24,Hanoi,
USR05164,40,Female,iOS,iPhone 15,Others,
USR05165,52,Male,Android,Samsung S24,Danang,2026-03-30
USR05166,57,Female,Android,Samsung S24,Danang,2026-01-07
USR05167,21,Female,Android,Xiaomi Redmi 13,Danang,2026-04-24
USR05168,48,Male,Android,Oppo A58,Others,
USR05169,56,Male,Android,Samsung S24,Hanoi,2026-03-12
USR05170,44,Female,iOS,iPhone 14,Hanoi,2026-04-24
USR05171,33,Female,Android,Xiaomi Redmi 13,Danang,2026-01-08
USR05172,47,Male,Android,Oppo A58,Danang,
USR05173,56,Female,iOS,iPhone 14,HCM,2026-05-26
USR05174,60,Male,Android,Samsung A55,Danang,2026-04-26
USR05175,47,Male,iOS,iPhone 15,Danang,
USR05176,56,Female,Android,Samsung S24,Danang,2026-05-15
USR05177,29,Female,iOS,iPhone 13,Danang,2026-05-04
USR05178,20,Male,iOS,iPhone 14,HCM,2026-04-07
USR05179,59,Female,Android,Xiaomi Redmi 13,Hanoi,2026-05-11
USR05180,48,Male,Android,Samsung A55,Hanoi,2026-02-22
USR05181,53,Female,iOS,iPhone 15,Others,
USR05182,52,Female,Android,Xiaomi Redmi 13,Hanoi,2026-05-29
USR05183,19,Female,Android,Xiaomi Redmi 13,HCM,2026-01-21
USR05184,48,Female,iOS,iPhone 13,Danang,
USR05185,41,Male,iOS,iPhone 15,Danang,2026-01-08
USR05186,26,Male,iOS,iPhone 13,HCM,2026-04-06
USR05187,19,Female,iOS,iPhone 13,Hanoi,
USR05188,46,Female,Android,Samsung S24,Others,
USR05189,32,Male,iOS,iPhone 14,HCM,2026-04-12
USR05190,27,Female,iOS,iPhone 14,Others,2026-03-16
USR05191,49,Female,iOS,iPhone 15,Hanoi,2026-03-30
USR05192,29,Male,iOS,iPhone 14,Danang,2026-05-20
USR05193,52,Female,iOS,iPhone 15,Others,2026-03-07
USR05194,43,Male,iOS,iPhone 13,Others,2026-01-30
USR05195,52,Female,Android,Samsung S24,Hanoi,2026-04-10
USR05196,60,Female,iOS,iPhone 14,Others,2026-02-06
USR05197,59,Male,iOS,iPhone 13,HCM,
USR05198,44,Female,Android,Xiaomi Redmi 13,Hanoi,2026-05-07
USR05199,39,Male,Android,Oppo A58,HCM,2026-02-06
USR05200,30,Female,Android,Oppo A58,Others,2026-02-01
USR05201,43,Male,iOS,iPhone 15,Danang,2026-04-09
USR05202,32,Female,Android,Samsung S24,Hanoi,
USR05203,18,Male,Android,Samsung A55,Danang,
USR05204,60,Female,iOS,iPhone 15,HCM,
USR05205,25,Female,iOS,iPhone 13,Others,2026-02-02
USR05206,31,Female,Android,Xiaomi Redmi 13,Others,2026-04-14
USR05207,42,Female,iOS,iPhone 14,Hanoi,
USR05208,53,Female,Android,Samsung A55,Hanoi,2026-04-13
USR05209,40,Male,Android,Samsung A55,Others,2026-02-08
USR05210,19,Male,Android,Oppo A58,Hanoi,
USR05211,25,Female,Android,Xiaomi Redmi 13,HCM,2026-01-19
USR05212,32,Male,iOS,iPhone 15,Danang,2026-03-18
USR05213,49,Male,iOS,iPhone 15,HCM,2026-01-17
USR05214,48,Female,Android,Samsung A55,Danang,
USR05215,44,Male,iOS,iPhone 14,Danang,
USR05216,32,Female,iOS,iPhone 15,Others,2026-04-03
USR05217,25,Female,iOS,iPhone 14,HCM,2026-03-06
USR05218,47,Male,Android,Xiaomi Redmi 13,Others,2026-05-10
USR05219,20,Female,iOS,iPhone 14,Others,2026-03-13
USR05220,34,Male,iOS,iPhone 13,HCM,2026-04-16
USR05221,52,Female,iOS,iPhone 13,Hanoi,2026-05-21
USR05222,29,Female,iOS,iPhone 15,Others,2026-03-06
USR05223,59,Female,iOS,iPhone 13,Hanoi,
USR05224,45,Male,Android,Samsung S24,HCM,2026-01-27
USR05225,43,Male,Android,Oppo A58,Others,2026-01-02
USR05226,32,Male,iOS,iPhone 15,Danang,
USR05227,49,Female,Android,Oppo A58,Danang,2026-04-22
USR05228,39,Male,iOS,iPhone 14,HCM,2026-01-29
USR05229,53,Male,iOS,iPhone 15,HCM,2026-02-23
USR05230,38,Female,iOS,iPhone 13,Others,
USR05231,29,Female,iOS,iPhone 14,Hanoi,2026-04-13
USR05232,26,Female,Android,Samsung A55,Others,
USR05233,54,Male,Android,Oppo A58,Danang,
USR05234,57,Male,Android,Samsung A55,Danang,
USR05235,43,Male,iOS,iPhone 15,HCM,2026-03-16
USR05236,37,Male,iOS,iPhone 13,Hanoi,2026-03-31
USR05237,55,Female,Android,Samsung A55,HCM,2026-02-17
USR05238,23,Female,Android,Samsung S24,Others,
USR05239,59,Male,Android,Xiaomi Redmi 13,HCM,2026-02-18
USR05240,55,Male,iOS,iPhone 13,HCM,2026-05-17
USR05241,57,Female,iOS,iPhone 13,Others,2026-01-17
USR05242,46,Male,iOS,iPhone 13,HCM,
USR05243,60,Female,Android,Xiaomi Redmi 13,HCM,2026-04-20
USR05244,51,Female,iOS,iPhone 15,Danang,
USR05245,25,Female,Android,Samsung A55,Others,2026-01-31
USR05246,28,Female,Android,Samsung S24,HCM,
USR05247,36,Female,iOS,iPhone 13,Hanoi,
USR05248,43,Male,iOS,iPhone 14,Hanoi,2026-05-11
USR05249,43,Male,iOS,iPhone 14,HCM,2026-04-24
USR05250,38,Female,Android,Oppo A58,Others,2026-02-27
USR05251,53,Male,Android,Samsung A55,Danang,2026-02-21
USR05252,58,Male,Android,Samsung S24,Hanoi,
USR05253,28,Female,iOS,iPhone 14,Danang,
USR05254,47,Female,Android,Oppo A58,HCM,
USR05255,59,Male,Android,Samsung S24,Danang,2026-04-14
USR05256,55,Male,iOS,iPhone 15,HCM,2026-03-13
USR05257,59,Male,iOS,iPhone 15,Hanoi,2026-05-29
USR05258,43,Female,Android,Xiaomi Redmi 13,HCM,
USR05259,51,Male,iOS,iPhone 14,Others,2026-01-20
USR05260,59,Female,iOS,iPhone 14,HCM,
USR05261,53,Male,iOS,iPhone 13,HCM,2026-03-16
USR05262,30,Male,Android,Oppo A58,Others,
USR05263,21,Female,iOS,iPhone 14,Danang,2026-05-15
USR05264,56,Female,Android,Oppo A58,HCM,
USR05265,45,Male,iOS,iPhone 15,Hanoi,2026-05-12
USR05266,35,Male,iOS,iPhone 13,Danang,2026-01-26
USR05267,54,Male,Android,Xiaomi Redmi 13,Others,2026-04-02
USR05268,57,Female,Android,Samsung A55,HCM,
USR05269,59,Female,iOS,iPhone 15,Danang,2026-01-06
USR05270,38,Male,Android,Samsung S24,Danang,
USR05271,20,Male,iOS,iPhone 14,Hanoi,
USR05272,56,Female,iOS,iPhone 15,Hanoi,2026-05-07
USR05273,52,Female,iOS,iPhone 13,Hanoi,2026-03-29
USR05274,46,Female,iOS,iPhone 13,Hanoi,2026-03-13
USR05275,30,Male,iOS,iPhone 15,Others,2026-01-16
USR05276,51,Male,iOS,iPhone 14,HCM,2026-01-24
USR05277,42,Female,iOS,iPhone 15,HCM,
USR05278,35,Female,iOS,iPhone 14,Hanoi,2026-05-04
USR05279,23,Female,iOS,iPhone 15,Hanoi,2026-02-14
USR05280,47,Female,Android,Samsung A55,Others,2026-02-14
USR05281,43,Female,iOS,iPhone 13,Others,2026-01-18
USR05282,22,Female,iOS,iPhone 15,Danang,2026-05-20
USR05283,18,Male,Android,Samsung A55,HCM,2026-03-28
USR05284,31,Male,Android,Oppo A58,Danang,
USR05285,58,Female,Android,Samsung S24,Others,2026-01-12
USR05286,27,Male,iOS,iPhone 15,HCM,2026-01-21
USR05287,51,Male,Android,Xiaomi Redmi 13,Others,2026-03-26
USR05288,41,Male,Android,Samsung S24,HCM,2026-05-20
USR05289,54,Female,Android,Samsung S24,Hanoi,2026-04-26
USR05290,31,Female,Android,Samsung S24,Hanoi,2026-02-17
USR05291,42,Female,iOS,iPhone 13,HCM,
USR05292,47,Female,iOS,iPhone 14,Danang,2026-02-13
USR05293,60,Male,Android,Xiaomi Redmi 13,Hanoi,
USR05294,24,Female,Android,Samsung A55,Hanoi,
USR05295,54,Male,Android,Samsung A55,Hanoi,
USR05296,24,Male,iOS,iPhone 14,Danang,2026-05-11
USR05297,50,Male,iOS,iPhone 15,HCM,
USR05298,42,Male,iOS,iPhone 15,Hanoi,2026-04-06
USR05299,58,Female,Android,Samsung A55,Danang,
